GeneID	gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Plastic.rep1	Plastic.rep2	Matrigel.rep1	Matrigel.rep2	Plastic.TPM	Matrigel.TPM
ENSG00000185053	SGCZ	312.2325	4.0508	0.1976	20.5013	2.098E-93	8.912E-92	29.8886	41.3586	579.5611	598.1217	0.00	0.00
ENSG00000150995	ITPR1	409.6135	-5.9474	0.2907	-20.4594	4.951E-93	2.091E-91	809.9808	802.3569	11.6690	14.4474	62.94	28.18
ENSG00000162618	ADGRL4	335.6275	3.2350	0.1582	20.4534	5.607E-93	2.355E-91	61.7698	67.2077	601.9268	611.6059	0.00	0.00
ENSG00000113578	FGF1	300.6423	-4.2760	0.2091	-20.4514	5.843E-93	2.440E-91	573.8609	569.7148	25.2829	33.7106	0.86	1.16
ENSG00000280870	MIR325HG	479.0732	-2.4571	0.1204	-20.4057	1.487E-92	6.176E-91	828.9102	792.0173	168.2283	127.1370	0.00	0.00
ENSG00000106546	AHR	319.8921	4.2741	0.2097	20.3851	2.265E-92	9.302E-91	37.8589	24.8152	651.5201	565.3743	15.68	14.82
ENSG00000237773	LOC101927609	319.8921	4.2741	0.2097	20.3851	2.265E-92	9.302E-91	37.8589	24.8152	651.5201	565.3743	0.46	0.74
ENSG00000280330	CTBP2P10	330.6912	-5.0891	0.2497	-20.3778	2.631E-92	1.074E-90	635.6307	649.3301	25.2829	12.5211	0.05	0.00
ENSG00000228956	SATB1-AS1	300.4100	-4.3776	0.2149	-20.3695	3.116E-92	1.265E-90	577.8461	568.6808	22.3656	32.7474	1.66	0.60
ENSG00000164749	HNF4G	350.5462	5.1841	0.2549	20.3394	5.764E-92	2.328E-90	22.9146	14.4755	707.9203	656.8744	0.25	0.48
ENSG00000171444	MCC	593.7268	-7.0803	0.3485	-20.3191	8.709E-92	3.498E-90	1174.6216	1182.8561	9.7242	7.7053	17.06	7.45
ENSG00000064042	LIMCH1	665.3979	7.2597	0.3577	20.2956	1.406E-91	5.615E-90	3.9851	13.4415	1345.8265	1298.3383	0.21	0.12
ENSG00000253238	AC034114.2	385.0577	5.6321	0.2777	20.2822	1.848E-91	7.341E-90	15.9406	14.4755	765.2930	744.5219	0.05	0.00
ENSG00000182247	UBE2E2	845.5748	-7.9581	0.3930	-20.2519	3.417E-91	1.350E-89	1775.3823	1593.3402	9.7242	3.8526	32.56	13.98
ENSG00000286800	ENSG00000286800	919.9153	-8.1872	0.4060	-20.1645	2.009E-90	7.895E-89	1814.2374	1852.8655	3.8897	8.6684	0.00	0.00
ENSG00000011376	LARS2	325.6723	3.2250	0.1602	20.1342	3.704E-90	1.448E-88	59.7772	66.1738	581.5060	595.2322	8.94	11.35
ENSG00000259199	AC022523.1	321.3460	3.1910	0.1601	19.9342	2.055E-88	7.990E-87	62.7660	64.1058	589.2853	569.2269	0.00	0.00
ENSG00000137601	NEK1	638.4556	-1.9320	0.0972	-19.8795	6.126E-88	2.370E-86	1009.2381	1014.3198	257.6908	272.5740	7.64	3.29
ENSG00000156831	NSMCE2	926.4665	-1.7276	0.0873	-19.7787	4.547E-87	1.750E-85	1456.5706	1389.6491	458.0089	401.6373	22.06	13.69
ENSG00000081189	MEF2C	308.1097	4.7674	0.2413	19.7597	6.620E-87	2.534E-85	18.9294	24.8152	623.3200	565.3743	30.52	11.49
ENSG00000140718	FTO	285.3970	3.8491	0.1961	19.6300	8.574E-86	3.265E-84	37.8589	36.1888	543.5817	523.9585	44.70	18.75
ENSG00000109452	INPP4B	309.3265	3.2367	0.1650	19.6165	1.117E-85	4.232E-84	65.7549	52.7322	567.8921	550.9269	53.01	10.63
ENSG00000105738	SIPA1L3	4629.3980	-11.6385	0.5941	-19.5885	1.939E-85	7.308E-84	9440.8093	9070.9759	2.9173	2.8895	7.03	7.09
ENSG00000172260	NEGR1	1218.4290	-1.5318	0.0782	-19.5863	2.023E-85	7.588E-84	1825.1966	1795.9974	650.5477	601.9743	0.04	0.00
ENSG00000112782	CLIC5	317.1462	5.1174	0.2617	19.5519	3.973E-85	1.482E-83	16.9369	18.6114	627.2096	605.8270	0.04	0.01
ENSG00000186487	MYT1L	299.7317	4.7982	0.2454	19.5512	4.032E-85	1.497E-83	22.9146	18.6114	573.7266	583.6743	0.02	0.02
ENSG00000114166	KAT2B	2031.3899	-10.0342	0.5144	-19.5082	9.353E-85	3.455E-83	4124.6254	3993.1733	5.8345	1.9263	34.97	15.66
ENSG00000196353	CPNE4	320.6364	-5.3362	0.2737	-19.4978	1.146E-84	4.210E-83	589.8015	661.7377	19.4484	11.5579	0.03	0.03
ENSG00000155966	AFF2	438.1704	-2.3680	0.1215	-19.4901	1.332E-84	4.870E-83	765.1479	703.0963	133.2213	151.2160	3.94	1.06
ENSG00000182621	PLCB1	281.6309	3.9607	0.2035	19.4590	2.446E-84	8.901E-83	33.8737	34.1208	507.6022	550.9269	7.33	2.46
ENSG00000102935	ZNF423	662.1354	-7.6034	0.3927	-19.3641	1.551E-83	5.614E-82	1301.1500	1333.8150	9.7242	3.8526	0.39	0.15
ENSG00000153956	CACNA2D1	316.7166	-2.9172	0.1515	-19.2517	1.367E-82	4.926E-81	546.9612	571.7827	79.7383	68.3843	0.01	0.00
ENSG00000027075	PRKCH	273.4908	-3.6200	0.1883	-19.2205	2.495E-82	8.945E-81	479.2137	532.4920	40.8416	41.4158	9.77	4.17
ENSG00000169933	FRMPD4	705.1564	1.8059	0.0940	19.2114	2.973E-82	1.061E-80	306.8562	320.5292	1126.0601	1067.1801	0.00	0.00
ENSG00000079841	RIMS1	799.4525	-1.6849	0.0877	-19.2082	3.160E-82	1.122E-80	1229.4173	1209.7392	371.4637	387.1899	0.00	0.00
ENSG00000184226	PCDH9	434.7559	2.3501	0.1224	19.2049	3.369E-82	1.190E-80	143.4652	141.6532	760.4309	693.4744	0.01	0.04
ENSG00000172264	MACROD2	1130.5963	-1.5185	0.0792	-19.1779	5.666E-82	1.993E-80	1693.6868	1658.4800	604.8440	565.3743	3.10	1.29
ENSG00000185942	NKAIN3	530.9257	-4.8214	0.2517	-19.1536	9.029E-82	3.160E-80	1071.0078	980.1989	27.2277	45.2685	0.04	0.00
ENSG00000231304	SGO1-AS1	526.3624	-2.0892	0.1094	-19.0977	2.638E-81	9.188E-80	821.9362	883.0062	184.7594	215.7476	1.63	0.21
ENSG00000233985	LINC01681	264.7133	-4.2121	0.2208	-19.0796	3.731E-81	1.293E-79	473.2360	531.4581	23.3380	30.8211	0.00	0.00
ENSG00000253276	CCDC71L	1085.1072	-8.8060	0.4617	-19.0730	4.232E-81	1.460E-79	2255.5923	2075.1680	3.8897	5.7790	6.06	4.54
ENSG00000139926	FRMD6	274.3950	3.5888	0.1884	19.0533	6.169E-81	2.109E-79	42.8403	41.3586	520.2436	493.1374	82.27	30.83
ENSG00000258537	FRMD6-AS2	274.3950	3.5888	0.1884	19.0533	6.169E-81	2.109E-79	42.8403	41.3586	520.2436	493.1374	2.72	0.82
ENSG00000290599	CYP4F62P	260.0515	-4.4191	0.2333	-18.9443	4.918E-80	1.674E-78	488.1803	505.6089	19.4484	26.9685	0.00	0.00
ENSG00000148848	ADAM12	467.2691	-6.8155	0.3600	-18.9312	6.310E-80	2.137E-78	962.4126	890.2440	4.8621	11.5579	0.10	0.21
ENSG00000278903	CU633906.2	854.7964	-1.6579	0.0876	-18.9182	8.083E-80	2.725E-78	1283.2168	1313.1357	435.6433	387.1899	4.45	2.01
ENSG00000198947	DMD	1438.9419	-1.3942	0.0741	-18.8194	5.242E-79	1.759E-77	2092.2013	2077.2359	810.0242	776.3061	7.85	4.35
ENSG00000143995	MEIS1	263.0818	-3.5057	0.1869	-18.7529	1.834E-78	6.127E-77	479.2137	488.0315	34.0346	51.0474	7.78	3.72
ENSG00000170396	ZNF804A	253.1055	-4.1712	0.2225	-18.7509	1.903E-78	6.331E-77	475.2286	483.8957	34.0346	19.2632	0.00	0.12
ENSG00000285219	HULC	272.8377	3.3674	0.1796	18.7493	1.960E-78	6.488E-77	47.8217	48.5964	504.6850	490.2479	3.65	1.56
ENSG00000285216	AL355499.2	272.8401	3.3674	0.1796	18.7455	2.108E-78	6.947E-77	47.8217	48.5964	505.6574	489.2847	0.00	0.00
ENSG00000054392	HHAT	361.7897	5.9958	0.3209	18.6850	6.557E-78	2.152E-76	9.9629	12.4076	737.0929	687.6955	8.78	9.55
ENSG00000224209	LINC00466	2077.5743	-10.2595	0.5500	-18.6524	1.208E-77	3.948E-76	4353.7713	3949.7467	3.8897	2.8895	0.12	0.33
ENSG00000171914	TLN2	726.1411	7.8917	0.4233	18.6425	1.452E-77	4.722E-76	3.9851	8.2717	1511.1376	1381.1699	6.66	3.54
ENSG00000105877	DNAH11	511.5968	7.0602	0.3809	18.5342	1.093E-76	3.539E-75	8.9666	6.2038	1002.5630	1028.6538	0.09	0.09
ENSG00000234663	LINC01934	408.6533	-2.2409	0.1218	-18.4057	1.183E-75	3.812E-74	686.4413	662.7716	133.2213	152.1791	0.01	0.01
ENSG00000185760	KCNQ5	471.4691	-7.0102	0.3814	-18.3807	1.874E-75	6.014E-74	932.5240	938.8403	6.8069	7.7053	11.74	3.09
ENSG00000141867	BRD4	298.7087	-5.5966	0.3048	-18.3631	2.595E-75	8.294E-74	596.7755	573.8506	13.6139	10.5947	44.61	30.71
ENSG00000185736	ADARB2	899.4532	1.5379	0.0842	18.2554	1.874E-74	5.963E-73	452.3140	469.4202	1359.4404	1316.6383	0.10	0.04
ENSG00000183722	LHFPL6	356.0467	6.1126	0.3355	18.2170	3.780E-74	1.198E-72	12.9517	7.2378	677.7754	726.2219	0.00	0.03
ENSG00000138829	FBN2	248.3314	-3.3791	0.1858	-18.1823	7.124E-74	2.247E-72	452.3140	453.9107	43.7588	43.3422	0.56	0.32
ENSG00000106536	POU6F2	300.4524	-2.7063	0.1490	-18.1686	9.151E-74	2.874E-72	522.0540	520.0845	78.7659	80.9054	0.01	0.00
ENSG00000261517	LINC00558	339.6485	-6.1129	0.3366	-18.1623	1.026E-73	3.210E-72	704.3744	634.8546	10.6966	8.6684	0.00	0.00
ENSG00000226674	TEX41	253.2406	-4.8537	0.2678	-18.1254	2.008E-73	6.254E-72	522.0540	457.0126	19.4484	14.4474	77.01	29.50
ENSG00000175497	DPP10	923.3061	1.4994	0.0832	18.0178	1.411E-72	4.377E-71	487.1840	477.6919	1386.6681	1341.6804	0.02	0.00
ENSG00000274333	LINC03104	776.4879	-1.5881	0.0881	-18.0171	1.431E-72	4.420E-71	1141.7441	1189.0599	384.1051	391.0425	4.98	1.12
ENSG00000021645	NRXN3	851.1676	1.5343	0.0854	17.9669	3.538E-72	1.088E-70	435.3771	438.4012	1284.5642	1246.3277	0.54	0.38
ENSG00000286648	ENSG00000286648	307.0853	2.6632	0.1485	17.9307	6.796E-72	2.081E-70	80.6992	86.8531	542.6093	518.1795	0.00	0.00
ENSG00000158528	PPP1R9A	1422.7929	-1.3561	0.0758	-17.8864	1.504E-71	4.587E-70	2109.1382	1983.1451	813.9139	784.9745	0.18	0.06
ENSG00000275131	PDE4DIPP2	285.3105	5.4591	0.3052	17.8842	1.565E-71	4.752E-70	13.9480	11.3736	566.9197	549.0006	7.58	5.32
ENSG00000102466	FGF14	599.7628	1.8120	0.1017	17.8167	5.247E-71	1.587E-69	265.0122	266.7630	981.1698	886.1062	0.04	0.00
ENSG00000184530	C6orf58	245.9791	-4.9441	0.2779	-17.7903	8.396E-71	2.529E-69	501.1320	451.8428	12.6414	18.3000	0.10	0.00
ENSG00000196628	TCF4	335.6758	-6.2494	0.3525	-17.7265	2.620E-70	7.859E-69	663.5267	661.7377	10.6966	6.7421	0.38	0.00
ENSG00000287404	ENSG00000287404	2613.9149	-1.3704	0.0774	-17.7104	3.486E-70	1.041E-68	3921.3830	3617.8439	1515.9997	1400.4331	0.00	0.00
ENSG00000196482	ESRRG	1912.1931	-1.3309	0.0756	-17.5950	2.690E-69	8.003E-68	2840.4123	2632.4752	1124.1152	1051.7696	0.00	0.00
ENSG00000228412	LNC-LBCS	1039.9185	8.9982	0.5150	17.4733	2.288E-68	6.780E-67	3.9851	4.1359	2159.7404	1991.8127	1.33	1.29
ENSG00000185774	KCNIP4	418.4333	-2.0958	0.1203	-17.4236	5.463E-68	1.613E-66	716.3299	640.0244	153.6420	163.7370	0.07	0.16
ENSG00000230975	AC012355.1	219.7348	-4.3309	0.2486	-17.4187	5.950E-68	1.749E-66	413.4588	423.9257	14.5863	26.9685	0.00	0.00
ENSG00000116991	SIPA1L2	1008.6455	8.9543	0.5149	17.3899	9.839E-68	2.881E-66	6.9740	1.0340	2082.9194	1943.6548	17.84	9.43
ENSG00000272602	ZNF595	1838.6763	-10.3057	0.5926	-17.3893	9.936E-68	2.898E-66	3732.0886	3616.8100	2.9173	2.8895	4.27	2.72
ENSG00000280145	CU638689.4	930.5187	-1.4533	0.0840	-17.3104	3.927E-67	1.141E-65	1368.8974	1357.5962	471.6227	523.9585	1.13	0.40
ENSG00000230448	LINC00276	256.2172	-5.4932	0.3186	-17.2412	1.304E-66	3.773E-65	501.1320	501.4731	11.6690	10.5947	0.00	0.00
ENSG00000172172	MRPL13	317.7782	-6.2532	0.3628	-17.2345	1.463E-66	4.218E-65	643.6010	611.0734	6.8069	9.6316	24.03	33.04
ENSG00000144645	OSBPL10	220.9190	3.7058	0.2166	17.1125	1.197E-65	3.436E-64	33.8737	28.9510	429.8088	391.0425	8.31	2.40
ENSG00000229618	AC011287.1	2272.1620	-4.2358	0.2489	-17.0170	6.148E-65	1.758E-63	4538.0843	4092.4339	268.3874	189.7423	0.05	0.00
ENSG00000290523	ENSG00000290523	210.0997	-3.6517	0.2148	-17.0015	8.000E-65	2.279E-63	385.5628	392.9067	30.1450	31.7842	1.57	0.67
ENSG00000145743	FBXL17	290.1928	5.8868	0.3467	16.9794	1.167E-64	3.310E-63	4.9814	14.4755	603.8716	537.4427	7.98	3.53
ENSG00000289002	ENSG00000289002	446.0203	1.9630	0.1158	16.9444	2.119E-64	5.989E-63	189.2944	174.7401	744.8722	675.1744	0.00	0.00
ENSG00000129422	MTUS1	220.3188	4.6180	0.2731	16.9077	3.950E-64	1.112E-62	21.9183	12.4076	439.5329	407.4162	17.08	3.83
ENSG00000114805	PLCH1	280.5794	-5.9085	0.3498	-16.8902	5.308E-64	1.489E-62	610.7235	493.2014	9.7242	8.6684	0.10	0.02
ENSG00000250546	LINC02994	230.0808	-5.1535	0.3054	-16.8769	6.655E-64	1.860E-62	470.2472	424.9597	7.7793	17.3369	0.33	0.04
ENSG00000206384	COL6A6	1488.4587	-10.0007	0.5933	-16.8550	9.648E-64	2.686E-62	3126.3465	2821.6908	1.9448	3.8526	0.03	0.00
ENSG00000254021	AC027031.1	226.8778	-3.1156	0.1849	-16.8543	9.756E-64	2.706E-62	413.4588	400.1445	50.5657	43.3422	0.00	0.00
ENSG00000004948	CALCR	312.1135	-2.3466	0.1401	-16.7509	5.578E-63	1.541E-61	546.9612	496.3033	105.0211	100.1685	0.03	0.03
ENSG00000153930	ANKFN1	422.1049	7.1048	0.4250	16.7173	9.811E-63	2.701E-61	4.9814	7.2378	841.1416	835.0588	0.19	0.00
ENSG00000188641	DPYD	276.5052	2.5705	0.1539	16.7074	1.159E-62	3.178E-61	76.7140	82.7172	485.2366	461.3531	0.15	0.19
ENSG00000058056	USP13	248.4799	2.7866	0.1680	16.5893	8.326E-62	2.275E-60	64.7586	61.0039	441.4778	426.6794	21.96	11.93
ENSG00000157764	BRAF	259.3399	-2.6194	0.1580	-16.5812	9.534E-62	2.595E-60	441.3548	450.8088	75.8486	69.3474	12.34	6.84
ENSG00000184156	KCNQ3	255.5615	-2.8724	0.1736	-16.5449	1.743E-61	4.727E-60	496.1506	403.2464	55.4278	67.4211	1.32	0.37
ENSG00000114757	PEX5L	243.1336	-2.8158	0.1705	-16.5172	2.760E-61	7.459E-60	449.3251	402.2124	63.2072	57.7895	0.26	0.13
ENSG00000198648	STK39	2031.1859	-10.7127	0.6488	-16.5125	2.984E-61	8.033E-60	4178.4249	3941.4750	2.9173	1.9263	15.59	5.59
ENSG00000146147	MLIP	248.3478	-5.7286	0.3478	-16.4712	5.910E-61	1.585E-59	493.1617	481.8277	10.6966	7.7053	2.08	2.54
ENSG00000077092	RARB	194.0132	-4.1418	0.2517	-16.4556	7.644E-61	2.043E-59	373.6074	360.8538	18.4759	23.1158	5.33	0.85
ENSG00000135540	NHSL1	357.9987	6.7485	0.4102	16.4524	8.060E-61	2.147E-59	3.9851	9.3057	705.0031	713.7008	31.45	10.55
ENSG00000224141	MIR548XHG	342.8133	-6.7552	0.4112	-16.4279	1.207E-60	3.203E-59	709.3559	649.3301	4.8621	7.7053	0.05	0.00
ENSG00000157954	WIPI2	195.5663	-3.7482	0.2285	-16.4038	1.796E-60	4.749E-59	378.5888	349.4802	27.2277	26.9685	70.30	60.81
ENSG00000082074	FYB1	433.2467	7.2691	0.4432	16.4030	1.821E-60	4.798E-59	5.9777	5.1698	880.0383	841.8009	0.64	0.94
ENSG00000267659	LINC01482	227.4722	5.2472	0.3207	16.3610	3.629E-60	9.526E-59	10.9591	12.4076	448.2847	438.2373	0.11	0.00
ENSG00000182168	UNC5C	303.8697	6.3010	0.3853	16.3517	4.228E-60	1.106E-58	7.9703	7.2378	625.2648	575.0059	0.31	0.12
ENSG00000168807	SNTB2	216.1644	4.9890	0.3054	16.3386	5.242E-60	1.366E-58	9.9629	16.5434	425.9191	412.2320	10.45	4.09
ENSG00000164330	EBF1	238.9406	2.7902	0.1715	16.2708	1.589E-59	4.128E-58	63.7623	56.8681	412.3052	422.8268	4.35	0.89
ENSG00000282278	AC058822.1	269.8793	2.4989	0.1540	16.2248	3.367E-59	8.714E-58	87.6732	74.4455	454.1192	463.2795	0.49	0.05
ENSG00000181355	OFCC1	321.4449	-2.1818	0.1347	-16.2001	5.033E-59	1.298E-57	548.9538	504.5750	114.7453	117.5054	0.10	0.00
ENSG00000168016	TRANK1	347.7153	-2.0603	0.1272	-16.1927	5.680E-59	1.460E-57	573.8609	548.0015	130.3040	138.6949	1.12	0.84
ENSG00000058091	CDK14	250.7050	-5.9058	0.3656	-16.1518	1.103E-58	2.826E-57	493.1617	493.2014	8.7518	7.7053	1.63	0.52
ENSG00000243296	AC078828.1	212.7443	3.1481	0.1957	16.0844	3.282E-58	8.375E-57	42.8403	43.4265	400.6362	364.0741	0.00	0.00
ENSG00000203601	LINC00970	192.4266	4.0558	0.2523	16.0737	3.899E-58	9.917E-57	18.9294	24.8152	377.2982	348.6635	0.04	0.00
ENSG00000273550	AL354810.1	306.7299	-6.5930	0.4118	-16.0116	1.061E-57	2.688E-56	615.7050	598.6658	2.9173	9.6316	0.00	0.00
ENSG00000145934	TENM2	817.6981	-1.4278	0.0892	-16.0085	1.114E-57	2.815E-56	1257.3134	1127.0220	441.4778	444.9794	0.02	0.00
ENSG00000170703	TTLL6	191.5450	3.8170	0.2391	15.9668	2.178E-57	5.483E-56	22.9146	27.9171	375.3534	339.9951	0.00	0.00
ENSG00000188580	NKAIN2	197.0121	3.4045	0.2134	15.9569	2.549E-57	6.395E-56	32.8774	35.1548	359.7947	360.2214	0.14	0.11
ENSG00000048405	ZNF800	189.6629	-3.6192	0.2268	-15.9563	2.574E-57	6.436E-56	339.7336	361.8878	21.3932	35.6369	18.45	16.87
ENSG00000107263	RAPGEF1	1621.6014	10.3190	0.6489	15.9032	6.023E-57	1.501E-55	2.9889	2.0679	3364.5664	3116.7824	31.19	11.38
ENSG00000124721	DNAH8	543.2621	1.6374	0.1034	15.8388	1.680E-56	4.171E-55	270.9899	257.4573	860.5900	784.0114	0.00	0.00
ENSG00000260289	AC093515.1	782.6204	-5.8816	0.3721	-15.8082	2.730E-56	6.756E-55	1608.0061	1470.2984	17.5035	34.6737	0.00	0.28
ENSG00000145536	ADAMTS16	737.9371	8.6952	0.5506	15.7929	3.480E-56	8.582E-55	2.9889	4.1359	1543.2274	1401.3963	0.63	0.45
ENSG00000122188	LAX1	185.5425	3.9322	0.2495	15.7592	5.938E-56	1.460E-54	27.8960	17.5774	338.4015	358.2951	0.02	0.00
ENSG00000263551	AP005328.1	197.3320	3.2497	0.2064	15.7476	7.136E-56	1.748E-54	37.8589	37.2227	360.7671	353.4793	1.11	0.00
ENSG00000184588	PDE4B	221.6690	-5.6411	0.3587	-15.7243	1.030E-55	2.516E-54	446.3363	422.8917	11.6690	5.7790	2.23	0.93
ENSG00000198382	UVRAG	238.7050	-5.9234	0.3786	-15.6438	3.660E-55	8.908E-54	506.1135	433.2314	6.8069	8.6684	11.63	5.29
ENSG00000162373	BEND5	246.0828	2.5553	0.1635	15.6244	4.962E-55	1.204E-53	69.7400	73.4115	440.5054	400.6741	3.31	1.14
ENSG00000189108	IL1RAPL2	508.1019	-8.0309	0.5164	-15.5514	1.558E-54	3.766E-53	1034.1452	990.5386	1.9448	5.7790	0.00	0.00
ENSG00000170558	CDH2	293.5354	-2.1912	0.1410	-15.5411	1.828E-54	4.404E-53	505.1172	458.0465	105.9936	104.9843	15.49	7.79
ENSG00000206559	ZCWPW2	201.8529	-5.3477	0.3441	-15.5401	1.858E-54	4.464E-53	405.4885	382.5671	9.7242	9.6316	1.60	0.27
ENSG00000287635	ENSG00000287635	251.1544	-2.4356	0.1568	-15.5365	1.966E-54	4.706E-53	436.3734	411.5181	72.9314	83.7948	0.00	0.00
ENSG00000232023	LINC01807	242.2058	5.8746	0.3781	15.5355	1.995E-54	4.760E-53	8.9666	7.2378	511.4919	441.1268	0.00	0.00
ENSG00000146122	DAAM2	582.5553	-3.1230	0.2016	-15.4935	3.840E-54	9.134E-53	1158.6810	931.6026	112.8005	127.1370	69.16	39.69
ENSG00000149972	CNTN5	540.0126	1.6754	0.1083	15.4752	5.099E-54	1.209E-52	234.1273	281.2385	869.3417	775.3430	0.00	0.04
ENSG00000185947	ZNF267	555.1360	-1.5637	0.1014	-15.4268	1.081E-53	2.556E-52	858.7988	800.2890	296.5875	264.8687	5.80	5.70
ENSG00000069188	SDK2	829.6932	-9.1565	0.5939	-15.4187	1.225E-53	2.886E-52	1745.4937	1567.4911	0.9724	4.8158	4.94	2.07
ENSG00000287907	ENSG00000287907	177.9753	4.1277	0.2678	15.4138	1.322E-53	3.105E-52	25.9034	12.4076	339.3739	334.2162	0.00	0.00
ENSG00000286033	ENSG00000286033	233.4703	2.6709	0.1734	15.4024	1.578E-53	3.693E-52	71.7326	54.8002	427.8639	379.4846	5.59	1.26
ENSG00000144642	RBMS3	294.8300	2.1473	0.1403	15.2999	7.656E-53	1.786E-51	107.5989	109.6003	497.8780	464.2426	7.22	3.21
ENSG00000071991	CDH19	260.4947	2.3866	0.1564	15.2618	1.374E-52	3.195E-51	95.6435	71.3436	451.2020	423.7899	18.53	9.54
ENSG00000038945	MSR1	404.2122	7.4599	0.4891	15.2511	1.619E-52	3.754E-51	6.9740	2.0679	840.1692	767.6377	0.00	0.00
ENSG00000196569	LAMA2	255.1189	-6.3233	0.4150	-15.2366	2.021E-52	4.671E-51	471.2434	536.6279	8.7518	3.8526	1.04	0.77
ENSG00000154975	CA10	199.5713	-5.4865	0.3609	-15.2003	3.520E-52	8.110E-51	404.4923	376.3633	9.7242	7.7053	0.00	0.00
ENSG00000205174	LINC02903	1995.3749	-11.0090	0.7243	-15.1989	3.597E-52	8.263E-51	4030.9745	3946.6448	2.9173	0.9632	0.00	0.00
ENSG00000282944	AC140481.3	188.2759	-5.2445	0.3456	-15.1760	5.102E-52	1.168E-50	364.6408	369.1255	7.7793	11.5579	0.00	0.00
ENSG00000151693	ASAP2	204.5080	-5.6061	0.3706	-15.1257	1.096E-51	2.502E-50	375.5999	425.9936	6.8069	9.6316	49.64	8.90
ENSG00000290699	CYP4F30P	186.5230	-5.2306	0.3459	-15.1236	1.132E-51	2.575E-50	358.6631	368.0916	7.7793	11.5579	0.00	0.00
ENSG00000164418	GRIK2	811.9859	1.3376	0.0886	15.0891	1.910E-51	4.333E-50	446.3363	474.5900	1216.4950	1110.5223	8.97	4.10
ENSG00000279177	CTBP2P9	286.0188	-6.7345	0.4464	-15.0878	1.947E-51	4.404E-50	567.8832	565.5789	1.9448	8.6684	0.05	0.00
ENSG00000262633	AC005670.2	217.7030	2.6349	0.1749	15.0683	2.616E-51	5.898E-50	60.7735	59.9700	380.2154	369.8530	1.36	1.74
ENSG00000275016	AC015574.1	1865.8707	-10.9123	0.7250	-15.0523	3.332E-51	7.490E-50	3921.3830	3538.2286	1.9448	1.9263	0.00	0.00
ENSG00000158019	BABAM2	171.7720	3.7457	0.2492	15.0297	4.691E-51	1.051E-49	26.8997	20.6793	300.4772	339.0320	28.12	22.66
ENSG00000082293	COL19A1	174.8464	-4.9929	0.3338	-14.9576	1.389E-50	3.104E-49	333.7559	344.3104	13.6139	7.7053	4.54	3.17
ENSG00000232053	AC078845.1	1257.4644	1.1704	0.0783	14.9552	1.440E-50	3.207E-49	784.0773	763.0663	1813.5596	1669.1545	0.38	0.59
ENSG00000236107	SCN1A-AS1	171.1808	4.5295	0.3029	14.9543	1.460E-50	3.241E-49	13.9480	14.4755	344.2360	312.0635	0.00	0.03
ENSG00000177570	SAMD12	178.4565	-5.0929	0.3406	-14.9528	1.494E-50	3.308E-49	363.6445	329.8349	12.6414	7.7053	0.05	0.00
ENSG00000250891	LINC02208	445.9428	4.5243	0.3030	14.9318	2.046E-50	4.517E-49	26.8997	47.5624	879.0659	830.2430	0.00	0.00
ENSG00000258766	DIO2-AS1	404.4093	-7.6998	0.5174	-14.8817	4.337E-50	9.543E-49	793.0439	816.8324	5.8345	1.9263	0.00	0.00
ENSG00000143196	DPT	166.5417	3.8337	0.2579	14.8661	5.471E-50	1.200E-48	18.9294	24.8152	326.7325	295.6898	0.00	0.00
ENSG00000143190	POU2F1	403.0256	-7.6948	0.5176	-14.8652	5.548E-50	1.214E-48	775.1108	829.2400	4.8621	2.8895	4.69	2.51
ENSG00000148219	ASTN2	304.2455	2.0220	0.1363	14.8368	8.469E-50	1.847E-48	124.5358	115.8041	505.6574	470.9847	26.13	10.49
ENSG00000070269	TMEM260	522.6861	1.5127	0.1024	14.7654	2.448E-49	5.323E-48	286.9305	255.3894	774.0447	774.3798	8.66	5.37
ENSG00000197442	MAP3K5	193.4752	-2.7902	0.1893	-14.7423	3.451E-49	7.482E-48	328.7745	347.4123	45.7036	52.0106	2.30	1.23
ENSG00000231887	PRH1	364.0892	1.8006	0.1221	14.7417	3.480E-49	7.501E-48	158.4095	166.4684	582.4784	549.0006	6.08	3.18
ENSG00000275778	PRH1-PRR4	364.0892	1.8006	0.1221	14.7417	3.480E-49	7.501E-48	158.4095	166.4684	582.4784	549.0006	4.99	5.03
ENSG00000283692	Z96074.1	232.1579	6.1168	0.4150	14.7397	3.583E-49	7.700E-48	6.9740	6.2038	452.1744	463.2795	0.00	0.00
ENSG00000155189	AGPAT5	159.8725	-4.0342	0.2741	-14.7192	4.853E-49	1.040E-47	274.9750	327.7669	15.5587	21.1895	16.39	32.31
ENSG00000273297	LINC03060	209.2235	2.6254	0.1793	14.6404	1.551E-48	3.315E-47	57.7846	58.9360	376.3258	343.8477	0.14	0.13
ENSG00000197085	NPSR1-AS1	183.1112	5.2890	0.3623	14.5978	2.901E-48	6.179E-47	8.9666	9.3057	352.9877	361.1846	0.00	0.00
ENSG00000133195	SLC39A11	295.6887	2.0171	0.1384	14.5752	4.040E-48	8.581E-47	123.5395	110.6343	492.0435	456.5373	13.65	6.74
ENSG00000206052	DOK6	261.1766	-2.1280	0.1463	-14.5461	6.183E-48	1.310E-46	430.3957	419.7898	97.2418	97.2791	0.00	0.00
